IDs,Longitude,Latitude,Accident_Severity
69346,-2.692937,53.572626,3
69347,-2.493128,53.524449,2
69350,-2.609474,53.526627,3
69360,-2.532073,53.491698,3
69362,-2.461334,53.502589,3
69365,-2.516594,53.497986,3
69366,-2.500031,53.488124,3
69369,-2.599884,53.469201,3
69372,-2.500349,53.480563,3
69374,-2.572457,53.479763,3
69378,-2.46705,53.515061,3
69380,-2.650274,53.559724,3
69381,-2.616162,53.552911,3
69386,-2.557136,53.512186,3
69387,-2.632557,53.545006,3
69388,-2.656481,53.544238,3
69389,-2.524812,53.506669,2
69390,-2.636811,53.546862,3
69391,-2.677046,53.535477,3
69396,-2.383157,53.446731,1
69397,-2.288987,53.417072,2
69399,-2.348686,53.445938,3
69403,-2.320988,53.41282,3
69405,-2.304724,53.467361,3
69406,-2.334966,53.416853,3
69407,-2.393257,53.452945,3
69418,-2.349572,53.445692,3
69421,-2.353746,53.451577,3
69422,-2.353516,53.427452,3
69423,-2.294026,53.458228,3
69424,-2.340168,53.457818,3
69426,-2.329655,53.391511,3
69430,-2.324903,53.417196,3
69431,-2.301978,53.466712,3
69435,-2.333753,53.402214,2
69440,-2.340094,53.452309,3
69442,-2.362081,53.385089,3
69445,-2.282205,53.463093,3
69447,-2.324784,53.417331,2
69448,-2.343208,53.371491,3
69453,-2.352453,53.400866,3
69454,-2.288982,53.416353,3
69455,-2.276475,53.462091,3
69457,-2.25826,53.458788,3
69460,-2.313784,53.44581,3
69462,-2.266248,53.469341,3
69477,-2.312693,53.440725,3
69478,-2.322925,53.382415,3
69479,-2.288621,53.451878,3
69480,-2.324733,53.467965,3
69481,-2.352337,53.399509,2
69483,-2.324682,53.413844,3
69485,-2.317374,53.462789,3
69490,-2.323459,53.427159,3
69493,-2.348876,53.417695,3
69494,-2.340158,53.449045,3
69496,-2.311905,53.396799,3
69497,-2.344939,53.388528,3
69498,-2.330712,53.378582,3
69499,-2.313752,53.445576,3
69501,-2.340976,53.395039,3
69502,-2.331888,53.419568,3
69504,-2.409562,53.405583,3
69506,-2.321261,53.429026,3
69510,-2.31221,53.467243,2
69511,-2.29221,53.459168,2
69513,-2.353642,53.426346,3
69515,-2.352372,53.392803,3
69519,-2.306137,53.393695,3
69523,-2.271066,53.459451,3
69524,-2.309451,53.444212,3
69525,-2.30372,53.427984,2
69532,-2.319184,53.431081,3
69535,-2.302805,53.445362,3
69536,-2.36208,53.416945,3
69540,-2.296312,53.444794,2
69547,-2.314299,53.462572,2
69549,-2.388469,53.444736,3
69553,-2.298796,53.423304,3
69556,-2.324403,53.400955,3
69557,-2.3138,53.445909,3
69559,-2.320207,53.425002,3
69560,-2.309251,53.451817,3
69561,-2.387382,53.406412,3
69562,-2.395129,53.399888,3
69563,-2.286065,53.452468,3
69564,-2.369867,53.447348,2
69565,-2.331723,53.419676,3
69571,-2.323314,53.374279,3
69572,-2.264902,53.46609,3
69574,-2.353257,53.428945,3
69576,-2.265053,53.466089,2
69582,-2.347423,53.390795,3
69583,-2.277266,53.45639,3
69586,-2.316728,53.392193,3
69596,-2.351763,53.472203,3
69603,-2.341959,53.431395,3
69606,-2.280553,53.463798,2
69613,-2.319827,53.430423,3
69615,-2.297144,53.412972,3
69616,-2.297167,53.465978,3
69619,-2.352641,53.38714,3
69622,-2.348122,53.391746,3
69623,-2.270126,53.46331,3
69627,-2.294521,53.457967,2
69629,-2.323207,53.475214,3
69633,-2.28441,53.463897,3
69634,-2.324357,53.41851,3
69635,-2.324682,53.413844,3
69636,-2.334814,53.462571,3
69640,-2.356449,53.387659,3
69641,-2.271111,53.45946,2
69644,-2.330309,53.475904,3
69646,-2.287976,53.461156,2
69651,-2.321261,53.429035,3
69653,-2.318865,53.450731,2
69654,-2.321648,53.386634,3
69655,-2.317092,53.433118,3
69666,-2.342311,53.473327,3
69668,-2.325134,53.42578,2
69669,-2.414631,53.427228,3
69672,-2.391269,53.448044,3
69674,-2.326538,53.424364,3
69677,-2.297276,53.455677,3
69682,-2.306152,53.42512,3
69683,-2.286848,53.461419,3
69684,-2.352831,53.468379,3
69685,-2.361374,53.381495,3
69687,-2.385234,53.433376,3
69692,-2.272521,53.554961,3
69698,-2.295337,53.573279,3
69701,-2.285468,53.592323,3
69705,-2.285453,53.552054,3
69706,-2.297205,53.579117,3
69707,-2.337356,53.562787,3
69710,-2.306667,53.594697,3
69713,-2.31839,53.64875,3
69715,-2.285393,53.552127,3
69717,-2.297295,53.55323,3
69719,-2.331701,53.629182,3
69720,-2.285469,53.597042,3
69722,-2.263688,53.593425,3
69723,-2.334472,53.633552,2
69726,-2.272386,53.519843,3
69729,-2.295459,53.573459,3
69732,-2.308866,53.631122,3
69735,-2.296489,53.552297,3
69736,-2.286313,53.596626,3
69740,-2.27165,53.517849,2
69744,-2.341408,53.615978,3
69745,-2.278883,53.526111,3
69749,-2.277257,53.568118,3
69750,-2.343648,53.569798,2
69751,-2.256243,53.601494,3
69752,-2.297764,53.581282,3
69755,-2.295541,53.550574,3
69756,-2.292215,53.606823,3
69757,-2.257978,53.521601,3
69760,-2.302484,53.641592,3
69761,-2.300411,53.586084,3
69763,-2.339619,53.575787,3
69764,-2.329271,53.625926,2
69765,-2.27517,53.597947,2
69770,-2.271865,53.518505,3
69772,-2.29884,53.59043,3
69773,-2.266201,53.529223,3
69775,-2.292281,53.54402,3
69776,-2.317598,53.589671,3
69780,-2.28714,53.593793,3
69785,-2.26046,53.520418,3
69788,-2.295124,53.58181,3
69789,-2.295461,53.57372,3
69790,-2.288899,53.568181,3
69791,-2.269792,53.54126,3
69794,-2.364127,53.573593,3
69795,-2.317073,53.563939,3
69797,-2.294283,53.54762,3
69801,-2.278945,53.59757,3
69805,-2.264211,53.519816,3
69806,-2.336636,53.557638,2
69812,-2.308859,53.555448,3
69817,-2.355331,53.56917,3
69820,-2.301363,53.58823,3
69822,-2.322699,53.557155,3
69825,-2.261165,53.600666,3
69829,-2.275321,53.597938,3
69831,-2.313205,53.571715,3
69842,-2.302091,53.586601,3
69853,-2.340179,53.562779,3
69856,-2.285051,53.532613,3
69857,-2.303494,53.639019,3
69860,-2.279172,53.597542,2
69862,-2.290046,53.59686,3
69863,-2.308668,53.597739,3
69866,-2.294474,53.570909,3
69867,-2.298051,53.546972,3
69868,-2.3124,53.597694,3
69870,-2.295247,53.590699,3
69871,-2.305923,53.579527,3
69872,-2.300639,53.582102,3
69873,-2.26049,53.520445,3
69875,-2.296864,53.554112,3
69876,-2.298924,53.583023,3
69882,-2.26135,53.525405,3
69886,-2.285646,53.533636,3
69887,-2.288027,53.593261,3
69889,-2.308666,53.597362,3
69890,-2.333139,53.583256,3
69895,-2.290522,53.516421,3
69899,-2.338366,53.570118,3
69900,-2.353369,53.569284,3
69904,-2.276394,53.558512,3
69908,-2.277934,53.521772,3
69909,-2.285372,53.58702,3
69911,-2.294353,53.588275,3
69912,-2.266262,53.529259,3
69913,-2.273815,53.528613,3
69914,-2.325192,53.559396,3
69915,-2.309301,53.547869,3
69918,-2.313721,53.565835,3
69920,-2.280038,53.538935,3
69922,-2.290153,53.541814,3
69931,-2.299204,53.590636,3
69932,-2.325001,53.64085,3
69936,-2.342172,53.562737,3
69937,-2.300851,53.588537,3
69940,-2.263463,53.523108,3
69943,-2.286426,53.591089,3
69950,-2.284641,53.532255,3
69954,-2.285371,53.586993,3
69956,-2.295667,53.544803,3
69961,-2.312301,53.598602,3
69962,-2.364507,53.577385,2
69965,-2.29667,53.552279,3
69966,-2.28528,53.595838,3
69967,-2.274831,53.524691,2
69971,-2.323407,53.642023,2
69975,-2.292264,53.60729,3
69978,-2.295246,53.584084,3
69980,-2.276317,53.5236,3
69983,-2.289255,53.542859,3
69987,-2.133366,53.595133,3
69988,-2.130122,53.616178,3
69989,-2.181947,53.596174,3
69991,-2.204997,53.588335,3
69992,-2.155038,53.608994,3
69993,-2.207401,53.579558,3
69995,-2.122609,53.637219,3
69996,-2.198295,53.621829,3
69999,-2.168474,53.620292,3
70000,-2.215049,53.544984,2
70002,-2.131061,53.636365,3
70006,-2.213592,53.627231,3
70007,-2.17258,53.603712,3
70008,-2.131923,53.621623,2
70009,-2.155956,53.620102,2
70012,-2.234715,53.583373,3
70014,-2.147659,53.608015,3
70018,-2.196657,53.539452,3
70021,-2.154412,53.619682,3
70023,-2.163784,53.611427,3
70024,-2.199453,53.54671,3
70026,-2.263565,53.643922,3
70042,-2.23294,53.59312,3
70044,-2.179316,53.592152,3
70050,-2.192311,53.552564,3
70052,-2.09912,53.643056,3
70053,-2.235916,53.593024,2
70055,-2.226383,53.593043,3
70056,-2.132468,53.612149,3
70058,-2.154867,53.607637,3
70059,-2.228736,53.592238,3
70064,-2.231947,53.588367,3
70066,-2.16453,53.60899,3
70067,-2.136426,53.583337,3
70068,-2.107198,53.607698,3
70076,-2.138365,53.626811,3
70077,-2.230896,53.586607,3
70078,-2.237277,53.593147,3
70081,-2.136716,53.603237,3
70086,-2.15556,53.623456,3
70090,-2.108943,53.633538,3
70092,-2.134907,53.609315,3
70099,-2.212362,53.593059,3
70100,-2.216185,53.596127,3
70101,-2.197765,53.547306,3
70102,-2.138015,53.630884,3
70104,-2.151002,53.617367,3
70115,-2.181741,53.597352,3
70116,-2.170041,53.615212,3
70117,-2.197163,53.622208,3
70118,-2.204616,53.565793,3
70120,-2.156438,53.607518,2
70123,-2.235513,53.604791,3
70127,-2.175912,53.587357,3
70129,-2.163512,53.619238,3
70132,-2.159912,53.618821,3
70135,-2.129381,53.616188,2
70137,-2.183318,53.560353,3
70147,-2.149805,53.616515,3
70150,-2.19792,53.54816,3
70151,-2.19835,53.549759,2
70154,-2.180936,53.617775,3
70156,-2.233026,53.592158,3
70157,-2.213897,53.591717,3
70158,-2.230098,53.542637,3
70159,-2.17474,53.581651,3
70160,-2.110195,53.620944,2
70161,-2.137694,53.620395,3
70164,-2.152331,53.599973,3
70165,-2.211805,53.587416,3
70166,-2.159449,53.60017,3
70167,-2.155831,53.619123,3
70172,-2.15539,53.62235,3
70174,-2.152133,53.620808,3
70176,-2.178518,53.621536,3
70178,-2.190625,53.55023,2
70179,-2.071628,53.602961,3
70181,-2.21142,53.564765,3
70182,-2.100254,53.64275,3
70185,-2.106064,53.631366,3
70186,-2.195173,53.557836,3
70188,-2.157612,53.614312,3
70193,-2.138654,53.604304,2
70199,-2.161772,53.599313,3
70202,-2.196289,53.547794,3
70207,-2.181546,53.597847,3
70210,-2.211776,53.596629,3
70215,-2.17718,53.550979,3
70220,-2.123215,53.637515,3
70224,-2.153773,53.60594,3
70226,-2.196845,53.553923,3
70228,-2.133881,53.595348,3
70231,-2.142464,53.627049,2
70232,-2.21335,53.591242,2
70233,-2.14401,53.623929,3
70235,-2.154303,53.610442,3
70236,-2.209287,53.585281,3
70237,-2.173334,53.603432,3
70239,-2.129246,53.616557,3
70242,-2.177133,53.590375,3
70246,-2.14432,53.595129,3
70248,-2.161749,53.616895,3
70252,-2.109257,53.649852,3
70254,-2.086069,53.548059,3
70256,-2.172691,53.505063,3
70257,-2.090279,53.547687,3
70258,-2.119186,53.54394,3
70260,-2.091573,53.580692,1
70264,-2.122599,53.56062,3
70265,-2.102288,53.55832,3
70267,-2.120049,53.561126,3
70268,-2.120165,53.548587,3
70270,-2.091888,53.551829,3
70271,-2.101857,53.542356,3
70274,-2.072742,53.565146,3
70279,-2.144492,53.534627,3
70280,-2.107142,53.537678,3
70286,-2.125386,53.538262,3
70288,-2.137402,53.5258,3
70291,-2.16525,53.522322,3
70292,-2.134305,53.543412,3
70294,-2.110465,53.53905,3
70297,-2.096861,53.574962,2
70298,-2.165008,53.522206,3
70302,-2.138042,53.53708,3
70303,-2.139512,53.557311,3
70306,-2.103005,53.542895,3
70315,-2.042227,53.549197,2
70316,-2.122943,53.554345,3
70319,-2.119839,53.545504,2
70320,-2.129093,53.53664,3
70322,-2.115186,53.543648,3
70324,-2.087758,53.540183,3
70325,-2.122599,53.549968,3
70328,-2.115677,53.535629,3
70331,-2.108946,53.540849,3
70333,-2.042015,53.548702,3
70338,-2.121813,53.565465,3
70340,-2.098845,53.538539,3
70341,-2.119108,53.516373,2
70343,-2.117474,53.525354,3
70344,-2.174152,53.504602,3
70347,-2.119661,53.525217,2
70350,-2.124237,53.568213,2
70351,-2.161987,53.509077,2
70355,-2.13432,53.543439,3
70359,-2.072514,53.538054,3
70360,-2.12275,53.539676,3
70361,-2.00792,53.546049,3
70362,-2.163793,53.508257,3
70364,-2.117761,53.525425,2
70366,-2.099342,53.52493,2
70369,-2.120734,53.531301,2
70372,-2.128892,53.535059,3
70374,-2.156638,53.52654,3
70375,-2.117388,53.543448,2
70376,-2.081056,53.554534,3
70377,-2.128797,53.543355,3
70378,-2.124093,53.519208,3
70380,-2.154164,53.53084,3
70384,-2.102885,53.54285,2
70385,-2.135684,53.549783,3
70387,-2.117738,53.533371,3
70388,-2.11948,53.557468,3
70393,-2.107018,53.54219,3
70395,-2.138648,53.556108,3
70396,-2.164019,53.508122,3
70398,-2.127325,53.535699,2
70406,-2.126065,53.502424,3
70409,-2.087702,53.534997,2
70413,-2.024391,53.529724,2
70417,-2.122979,53.540773,3
70419,-2.130904,53.575837,3
70420,-2.137852,53.538869,3
70422,-2.039035,53.590545,3
70424,-2.156099,53.511377,3
70425,-2.116681,53.527656,3
70426,-2.087601,53.544624,3
70429,-2.162047,53.50905,2
70430,-2.162119,53.496448,3
70431,-2.137039,53.544074,3
70432,-2.127813,53.572434,3
70433,-2.117086,53.526855,3
70435,-2.122373,53.560629,3
70436,-2.115089,53.530426,3
70437,-2.10748,53.539943,3
70438,-2.122905,53.535901,3
70440,-2.093525,53.575468,3
70444,-2.085748,53.538504,3
70447,-1.994153,53.568628,3
70452,-2.012127,53.532656,2
70456,-2.122697,53.547406,3
70460,-2.008703,53.536755,3
70463,-2.092699,53.577581,3
70466,-2.138916,53.508927,3
70468,-2.159729,53.526321,3
70469,-2.134445,53.525588,3
70470,-2.093614,53.547316,3
70473,-2.177128,53.535069,3
70474,-2.08155,53.568277,2
70476,-2.162335,53.5254,3
70478,-2.138835,53.539578,3
70479,-2.109181,53.567509,3
70482,-2.120616,53.558608,3
70483,-2.068332,53.545787,2
70485,-2.089041,53.547346,2
70486,-2.116261,53.539656,3
70487,-2.120274,53.549899,3
70488,-2.156629,53.536509,3
70491,-2.131136,53.582543,3
70494,-2.096544,53.535278,3
70498,-2.140268,53.548412,3
70507,-2.155744,53.509158,3
70511,-2.128825,53.542816,3
70514,-2.171953,53.50527,3
70515,-2.120392,53.554393,3
70516,-2.138753,53.556117,3
70517,-2.100479,53.546528,3
70521,-2.024815,53.558936,2
70523,-2.097248,53.578979,3
70524,-2.163582,53.508275,3
70526,-2.133938,53.551295,3
70533,-2.122189,53.523075,3
70537,-2.170299,53.540202,3
70538,-2.082862,53.528538,3
70539,-2.129224,53.534906,3
70546,-2.115179,53.530192,3
70548,-2.13665,53.526484,3
70550,-2.125391,53.534775,3
70555,-2.169619,53.505957,3
70556,-2.131201,53.530166,3
70557,-2.152618,53.545655,3
70559,-2.13506,53.543645,3
70561,-2.042987,53.53975,1
70565,-2.14432,53.519536,3
70570,-2.120483,53.55433,3
70572,-2.112541,53.548028,3
70574,-2.068502,53.548322,3
70575,-2.097161,53.541039,3
70579,-2.113203,53.52463,3
70580,-2.165189,53.522277,3
70582,-2.173171,53.541421,2
70585,-2.193973,53.404312,3
70587,-2.227651,53.39858,3
70589,-2.339516,53.451519,3
70590,-2.335386,53.441535,3
70591,-2.694396,53.580563,3
70593,-2.698602,53.532386,3
70597,-2.33879,53.45873,3
70602,-2.339586,53.45844,3
70604,-2.166479,53.585851,2
70611,-2.270899,53.594047,3
70614,-2.370023,53.512066,3
70618,-2.462208,53.440123,3
70620,-2.307284,53.658882,3
70622,-2.279268,53.414812,3
70629,-2.696828,53.534626,3
70630,-2.384795,53.496388,3
70634,-2.347205,53.524674,3
70636,-2.377198,53.487927,3
70639,-2.356313,53.464944,3
70640,-2.378803,53.490457,3
70645,-2.700001,53.549493,2
70646,-2.362622,53.489428,3
70647,-2.27379,53.545673,3
70648,-2.061625,53.624539,3
70649,-2.704848,53.536044,3
70650,-2.368641,53.528304,3
70652,-2.38787,53.534301,3
70654,-2.217468,53.57226,3
70659,-2.137408,53.420255,3
70660,-2.265889,53.41185,3
70662,-2.694081,53.588988,3
70665,-2.206774,53.534608,3
70669,-2.27212,53.57951,3
70670,-2.135655,53.592587,3
70671,-2.361107,53.465469,3
70672,-2.122705,53.597041,3
70675,-2.271545,53.572221,3
70676,-2.168096,53.585903,1
70677,-2.394871,53.53764,3
70678,-2.389249,53.533371,3
70679,-2.146277,53.417656,3
70680,-2.188507,53.583203,3
70685,-2.371344,53.471667,2
70686,-2.086182,53.618339,3
70687,-2.184054,53.583857,3
70692,-2.285708,53.540531,3
70694,-2.132027,53.456396,3
70695,-2.374208,53.477006,3
70700,-2.151431,53.415852,3
70701,-2.135373,53.45712,3
70704,-2.252735,53.395842,3
70707,-2.133822,53.471468,3
70708,-2.132483,53.443182,3
70711,-2.226872,53.399211,3
70712,-2.49048,53.556405,3
70719,-2.400409,53.473659,3
70720,-2.172597,53.585825,2
70723,-2.70126,53.561746,2
70726,-2.28392,53.541703,3
70730,-2.396641,53.538102,2
70731,-2.355244,53.48848,3
70732,-2.13295,53.472197,3
70735,-2.183385,53.408014,3
70737,-2.376045,53.483661,3
70738,-2.368259,53.468575,3
70740,-2.182574,53.583877,3
70742,-2.231199,53.398349,3
70750,-2.155368,53.41457,3
70751,-2.278165,53.609832,1
70755,-2.269059,53.546969,3
70756,-2.368439,53.468503,3
70757,-2.031147,53.629036,3
70761,-2.285739,53.540755,3
70767,-2.253431,53.545682,3
70769,-2.298434,53.429669,3
70771,-2.178438,53.408579,3
70775,-2.6976,53.536599,3
70780,-2.544969,53.573526,3
70789,-2.350973,53.487728,2
70790,-2.265685,53.548019,3
70793,-2.301093,53.633128,3
70795,-2.191405,53.582722,3
70796,-2.058585,53.624387,3
70798,-2.3467,53.48686,3
70801,-2.22778,53.569059,3
70803,-2.263774,53.548913,3
70805,-2.255883,53.551861,3
70806,-2.369745,53.513029,2
70809,-2.345789,53.52493,3
70810,-2.280684,53.415214,3
70813,-2.17592,53.527385,3
70814,-2.284835,53.540883,3
70821,-2.129893,53.438133,2
70822,-2.126916,53.423916,3
70826,-2.295777,53.36342,3
70828,-2.283156,53.377311,3
70832,-2.029498,53.454757,3
70833,-2.369406,53.51561,3
70837,-2.443899,53.444184,3
70842,-2.284422,53.371034,3
70845,-2.148704,53.561183,3
70850,-2.100205,53.456202,3
70852,-2.696497,53.534664,3
70853,-2.54553,53.573676,3
70856,-2.185394,53.153534,3
70859,-2.549496,53.315383,3
70860,-2.128913,53.268129,3
70871,-2.592212,53.408304,3
70872,-2.390057,53.147466,3
70873,-2.516649,53.193099,3
70874,-2.907616,53.292521,2
70877,-2.904427,53.205439,3
70881,-2.919088,53.155885,3
70883,-2.386472,53.081227,2
70887,-2.348828,53.152089,3
70890,-2.508451,53.36033,3
70892,-2.461107,53.122222,3
70894,-2.505976,53.379667,2
70896,-2.365801,53.178646,3
70898,-2.204666,53.338046,3
70901,-2.75357,53.277323,2
70903,-2.71631,53.282317,3
70912,-2.402703,53.076769,3
70913,-2.34372,53.092955,1
70915,-2.476434,53.359294,3
70916,-2.206074,53.162759,2
70918,-2.574881,53.405962,3
70922,-2.529046,53.4095,3
70923,-2.926338,53.207788,3
70927,-2.888225,53.182189,3
70930,-2.696703,53.321716,3
70932,-2.525651,53.439178,3
70937,-2.485956,53.09956,3
70941,-2.906292,53.194458,3
70942,-2.622178,53.389725,3
70943,-2.531764,53.192943,3
70944,-2.874195,53.206024,2
70949,-2.433319,53.137698,3
70952,-2.565208,53.402503,3
70953,-2.493379,53.069595,3
70956,-2.841815,53.081664,3
70961,-2.229661,53.12631,3
70962,-2.648133,53.415565,3
70963,-2.09036,53.259085,3
70966,-2.724114,53.335755,3
70967,-2.529904,53.187737,3
70969,-2.513451,53.401208,3
70971,-2.597765,53.385894,3
70975,-2.614802,53.295199,3
70982,-2.61224,53.388787,3
70983,-2.715733,53.283669,3
70984,-2.562271,53.385078,2
70986,-2.659565,53.318062,3
70988,-2.606347,53.121751,3
70989,-2.736047,53.042632,3
70995,-2.586545,53.389995,2
70997,-2.586515,53.398804,3
71002,-2.173771,53.274814,3
71008,-2.658623,53.081021,2
71009,-2.567587,53.377862,3
71011,-2.121992,53.259956,3
71012,-2.412158,53.097681,3
71017,-2.891053,53.18864,3
71022,-2.458103,53.092659,2
71023,-2.93646,53.19818,2
71024,-2.644251,53.407585,3
71025,-2.514447,53.433923,2
71029,-2.497259,53.354085,3
71030,-2.339647,53.10663,3
71032,-2.578793,53.394977,3
71036,-2.593132,53.387895,2
71038,-2.347338,53.152812,3
71040,-2.457678,53.094818,3
71044,-2.302253,53.099539,3
71046,-2.265096,53.128933,3
71048,-2.526716,53.379218,2
71051,-2.338513,53.076429,3
71053,-2.516206,53.43005,2
71054,-2.319551,53.156396,3
71058,-2.638219,53.386494,3
71061,-2.503902,53.076024,3
71062,-2.215226,53.168406,3
71065,-2.768649,53.35705,3
71066,-2.961142,53.291023,2
71071,-2.896347,53.212871,3
71072,-2.873315,53.192187,3
71080,-2.893436,53.195274,3
71083,-2.59317,53.390681,2
71085,-2.442066,53.188815,3
71086,-2.70026,53.328077,3
71088,-2.739234,53.341685,3
71097,-2.543396,53.378693,3
71101,-2.46763,53.089925,3
71103,-2.506715,53.391259,3
71106,-2.490143,53.047495,2
71110,-2.714329,53.370332,3
71111,-2.451602,53.099336,3
71114,-2.253783,53.136688,2
71120,-2.340943,53.081636,3
71130,-2.902717,53.280782,3
71136,-2.777108,53.367783,2
71141,-2.376672,53.360369,3
71143,-2.476682,53.192816,3
71147,-2.350974,53.158555,2
71149,-2.769181,53.135913,3
71150,-2.923317,53.297075,3
71151,-2.504321,53.188477,3
71155,-2.144928,53.259661,3
71157,-2.598159,53.424724,1
71158,-2.371742,53.138895,3
71159,-2.211312,53.345855,3
71165,-2.562757,52.976157,3
71169,-2.56889,53.238616,2
71172,-2.584834,53.407801,3
71179,-2.24801,53.327897,3
71182,-2.467458,53.101612,3
71183,-2.697226,53.326207,3
71185,-2.703773,53.340821,3
71187,-2.418874,53.312228,3
71188,-2.585002,53.288337,3
71189,-2.59196,53.390148,3
71194,-2.913544,53.155388,3
71198,-2.711514,53.372776,3
71199,-2.751865,53.20578,3
71200,-2.57889,53.413224,3
71204,-2.201557,53.34758,3
71208,-2.563062,53.410872,2
71209,-2.727847,53.369801,3
71217,-2.596186,53.197312,3
71218,-2.231548,53.337997,2
71222,-2.913065,53.280704,2
71231,-2.582312,53.399364,3
71234,-2.798457,53.336,3
71236,-2.401907,53.247566,3
71237,-2.545643,53.272164,3
71239,-2.359665,53.142708,3
71242,-2.851698,53.211671,3
71244,-2.483007,53.355941,2
71245,-2.340081,53.18061,2
71250,-2.311932,53.095559,3
71252,-2.126928,53.256086,3
71259,-2.664049,53.171603,3
71261,-2.503522,53.081868,2
71262,-2.596289,53.409363,2
71263,-2.707014,53.364263,3
71270,-2.644077,53.326326,3
71271,-2.537606,53.312831,3
71275,-2.125593,53.261031,3
71276,-2.471508,53.19877,3
71277,-2.950843,53.239327,2
71280,-2.896746,53.20325,2
71286,-2.775223,53.37157,3
71288,-2.834513,53.182667,3
71289,-3.059077,53.289744,2
71290,-2.397866,53.328929,3
71293,-2.337,53.073827,3
71295,-2.881152,53.194826,1
71296,-2.542486,53.413574,3
71298,-2.724349,53.376204,3
71300,-2.706272,53.301164,3
71301,-2.540501,53.423111,3
71302,-2.594895,53.287839,2
71303,-2.535956,53.060871,3
71305,-2.503967,53.081597,3
71308,-2.530979,53.274747,2
71309,-2.915508,53.282752,3
71312,-2.583644,53.375807,3
71315,-2.509651,53.246704,2
71316,-2.383518,53.067933,3
71317,-2.40362,53.349854,3
71318,-2.354671,53.352886,3
71322,-2.542336,53.413575,3
71323,-2.133364,53.252933,3
71329,-2.587033,53.392689,3
71335,-2.601112,53.388664,3
71337,-2.457032,53.104349,2
71339,-2.376034,53.305,3
71340,-2.519336,53.365767,3
71346,-2.550318,53.110607,2
71347,-2.336864,53.113739,3
71350,-2.65429,53.414812,3
71351,-2.122397,53.349215,3
71352,-2.397622,53.302593,3
71353,-2.885241,53.189852,3
71354,-2.830738,53.219639,3
71355,-2.439587,53.092729,3
71359,-2.887516,53.184082,2
71361,-2.578513,53.363247,2
71362,-2.296669,53.24293,3
71363,-2.531107,53.41803,3
71369,-2.63636,53.241511,3
71370,-2.906482,53.246055,3
71373,-2.689409,53.269711,2
71374,-2.502411,53.05059,3
71378,-2.56056,53.02507,3
71382,-2.131389,53.244395,3
71387,-2.392077,53.073658,3
71388,-2.517869,53.058255,3
71389,-2.89488,53.207129,3
71390,-2.580527,53.389755,2
71391,-2.25007,53.140741,3
71392,-2.127806,53.349569,3
71393,-2.370006,53.162992,3
71400,-2.556659,53.219796,3
71401,-2.549092,53.377409,3
71402,-2.634587,53.344445,3
71405,-2.580985,53.423371,3
71406,-2.339798,53.068965,3
71408,-2.72535,53.373232,3
71409,-2.152349,53.281045,3
71412,-2.549289,53.427746,3
71414,-2.488707,53.091908,2
71416,-2.596591,53.420238,3
71423,-2.698656,53.312625,3
71424,-2.439328,53.111248,2
71430,-2.436965,53.099211,3
71431,-2.752583,53.366232,3
71436,-2.39939,53.23472,2
71437,-2.921479,53.274436,3
71438,-2.62992,53.343751,3
71448,-2.698796,53.321164,3
71451,-2.713266,53.333663,3
71453,-2.597672,53.39003,3
71454,-2.499883,53.141483,3
71455,-2.372237,53.299798,3
71457,-2.914715,53.168234,3
71458,-2.369673,53.141688,3
71459,-2.639278,53.386938,3
71461,-2.526613,53.187842,3
71463,-2.520914,53.433446,3
71466,-2.591811,53.422778,3
71467,-2.470667,53.354103,3
71469,-2.761919,53.282934,2
71471,-2.572921,53.405612,3
71472,-2.527686,53.409056,2
71473,-2.808483,53.342045,3
71474,-2.124401,53.26328,2
71476,-2.612475,53.394629,3
71477,-2.586361,53.28905,2
71478,-2.60893,53.388624,3
71479,-2.718563,53.371835,3
71480,-2.609381,53.388622,3
71481,-2.594319,53.408384,2
71483,-2.894734,53.20731,3
71488,-2.733744,53.363113,3
71490,-2.858341,53.206859,3
71492,-2.411095,53.330503,3
71497,-2.136322,53.287806,2
71498,-2.592987,53.2367,3
71500,-2.567718,53.421547,2
71502,-2.235796,53.26401,3
71504,-2.56277,53.365929,3
71507,-2.81732,53.262161,3
71509,-2.630101,53.406942,3
71513,-2.592182,53.395271,2
71514,-2.703933,53.085616,2
71518,-2.625399,53.394023,3
71522,-2.119825,53.235329,2
71524,-2.672694,53.379743,2
71525,-2.636559,53.406278,3
71527,-2.913114,53.177416,3
71529,-2.890828,53.264421,3
71533,-2.360003,53.308105,3
71538,-2.126999,53.280176,3
71539,-2.24816,53.327896,2
71540,-2.699932,53.308034,3
71541,-2.471455,53.384662,3
71543,-2.66051,53.145734,3
71547,-3.076656,53.308734,2
71548,-2.443072,53.09766,2
71549,-2.56424,53.397563,2
71550,-2.850004,53.186603,3
71553,-2.310205,53.104643,3
71556,-2.727925,53.295012,3
71557,-2.125231,53.290875,2
71558,-2.571653,53.333437,3
71561,-2.657548,53.40167,3
71563,-2.595514,53.386175,3
71564,-2.377073,53.201443,3
71566,-2.503871,53.239448,3
71567,-2.904621,53.179099,3
71572,-2.731575,53.341732,3
71573,-2.30261,53.277882,2
71574,-2.505721,53.205731,3
71575,-2.735025,53.35897,3
71577,-2.887721,53.193968,3
71581,-2.609831,53.38853,3
71586,-2.435299,53.362777,2
71593,-2.64855,53.215287,3
71595,-2.576225,53.349595,3
